school,size,sector,pracad,disclim,himinty,meanses,pupil,minority,sex,ses,mathach
s2626,2142,Public,0.4,0.142,0,-0.059,p1185,No,Female,0.402,6.745
s2626,2142,Public,0.4,0.142,0,-0.059,p1186,No,Male,-0.248,15.246
s2626,2142,Public,0.4,0.142,0,-0.059,p1187,No,Female,0.482,7.693
s2626,2142,Public,0.4,0.142,0,-0.059,p1188,No,Male,0.562,18.336
s2626,2142,Public,0.4,0.142,0,-0.059,p1189,No,Male,-0.358,7.089
s2626,2142,Public,0.4,0.142,0,-0.059,p1190,No,Male,-0.428,8.64
s2626,2142,Public,0.4,0.142,0,-0.059,p1191,No,Male,0.062,21.656
s2626,2142,Public,0.4,0.142,0,-0.059,p1192,No,Male,0.072,22.421
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1193,Yes,Male,0.622,18.301
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1194,No,Male,0.422,16.488
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1195,Yes,Male,0.942,11.437
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1196,Yes,Male,-0.358,19.78
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1197,No,Male,0.132,19.628
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1198,No,Male,-0.118,21.665
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1199,No,Male,-0.688,10.63
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1200,Yes,Male,-0.328,16.231
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1201,No,Male,-0.278,20.891
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1202,No,Male,0.602,2.882
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1203,Yes,Male,-0.028,10.861
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1204,No,Male,-0.768,14.691
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1205,No,Male,-0.418,12.327
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1206,No,Male,0.482,3.599
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1207,Yes,Male,1.212,23.792
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1208,No,Male,0.502,15.18
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1209,Yes,Male,1.302,21.592
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1210,No,Male,-0.148,19.242
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1211,No,Male,-0.138,14.189
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1212,Yes,Male,0.422,12.134
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1213,No,Male,-0.708,13.097
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1214,No,Male,0.352,13.913
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1215,No,Male,-0.148,11.437
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1216,No,Male,-0.318,11.116
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1217,No,Male,-0.768,19.111
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1218,Yes,Male,0.302,9.026
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1219,No,Male,0.862,11.476
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1220,No,Male,0.422,19.188
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1221,Yes,Male,0.122,22.354
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1222,No,Male,0.892,4.099
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1223,No,Male,-0.998,22.507
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1224,No,Male,-0.738,21.076
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1225,No,Male,0.212,9.696
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1226,No,Male,-0.228,11.684
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1227,No,Male,-1.448,5.547
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1228,No,Male,-0.828,16.089
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1229,No,Male,0.152,22.193
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1230,No,Male,0.242,13.635
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1231,Yes,Male,0.652,16.748
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1232,No,Male,-1.268,14.209
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1233,No,Male,-1.138,19.688
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1234,No,Male,-0.078,18.323
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1235,No,Male,-0.468,11.32
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1236,Yes,Male,0.252,15.967
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1237,No,Male,-0.298,17.776
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1238,No,Male,-0.988,7.213
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1239,No,Male,-0.978,15.864
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1240,No,Male,-0.688,16.306
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1241,No,Male,-1.018,6.611
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1242,No,Male,0.282,14.444
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1243,No,Male,-0.708,14.218
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1244,No,Male,-0.048,10.781
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1245,No,Male,0.042,13.667
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1246,No,Male,1.262,19.931
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1247,No,Male,-1.888,13.217
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1248,No,Male,-0.598,17.705
s2629,1314,Catholic,0.81,-0.613,0,-0.132,p1249,No,Male,-0.918,22.971
s2639,2713,Public,0.14,-0.282,1,-0.958,p1250,Yes,Female,-0.658,10.647
s2639,2713,Public,0.14,-0.282,1,-0.958,p1251,Yes,Female,-1.088,4.819
s2639,2713,Public,0.14,-0.282,1,-0.958,p1252,Yes,Female,-2.078,3.139
s2639,2713,Public,0.14,-0.282,1,-0.958,p1253,Yes,Female,-1.128,5.241
s2639,2713,Public,0.14,-0.282,1,-0.958,p1254,Yes,Male,-1.308,17.968
s2639,2713,Public,0.14,-0.282,1,-0.958,p1255,Yes,Male,0.172,1.02
s2639,2713,Public,0.14,-0.282,1,-0.958,p1256,Yes,Female,-0.178,2.908
s2639,2713,Public,0.14,-0.282,1,-0.958,p1257,Yes,Female,-1.178,2.006
s2639,2713,Public,0.14,-0.282,1,-0.958,p1258,Yes,Male,-0.128,3.757
s2639,2713,Public,0.14,-0.282,1,-0.958,p1259,Yes,Male,-0.558,2.776
s2639,2713,Public,0.14,-0.282,1,-0.958,p1260,Yes,Female,-1.348,16.579
s2639,2713,Public,0.14,-0.282,1,-0.958,p1261,Yes,Female,-1.318,5.147
s2639,2713,Public,0.14,-0.282,1,-0.958,p1262,Yes,Male,-1.218,23.056
s2639,2713,Public,0.14,-0.282,1,-0.958,p1263,Yes,Male,-0.478,2.212
s2639,2713,Public,0.14,-0.282,1,-0.958,p1264,Yes,Male,-1.108,6.535
s2639,2713,Public,0.14,-0.282,1,-0.958,p1265,Yes,Female,-0.898,10.127
s2639,2713,Public,0.14,-0.282,1,-0.958,p1266,Yes,Female,-1.738,4.773
s2639,2713,Public,0.14,-0.282,1,-0.958,p1267,Yes,Male,-0.628,2.132
s2639,2713,Public,0.14,-0.282,1,-0.958,p1268,Yes,Female,-1.368,10.793
s2639,2713,Public,0.14,-0.282,1,-0.958,p1269,Yes,Male,-0.368,8.065
s2639,2713,Public,0.14,-0.282,1,-0.958,p1270,Yes,Male,-0.748,-1.482
s2639,2713,Public,0.14,-0.282,1,-0.958,p1271,Yes,Female,0.302,6.597
s2639,2713,Public,0.14,-0.282,1,-0.958,p1272,Yes,Male,-1.098,9.631
s2639,2713,Public,0.14,-0.282,1,-0.958,p1273,Yes,Female,-1.788,2.227
s2639,2713,Public,0.14,-0.282,1,-0.958,p1274,Yes,Female,0.102,4.676
s2639,2713,Public,0.14,-0.282,1,-0.958,p1275,Yes,Female,-0.668,-0.831
s2639,2713,Public,0.14,-0.282,1,-0.958,p1276,Yes,Female,-2.128,4.897
s2639,2713,Public,0.14,-0.282,1,-0.958,p1277,Yes,Female,-0.888,6.166
s2639,2713,Public,0.14,-0.282,1,-0.958,p1278,Yes,Female,-0.948,3.861
s2639,2713,Public,0.14,-0.282,1,-0.958,p1279,Yes,Male,-1.448,11.041
s2639,2713,Public,0.14,-0.282,1,-0.958,p1280,Yes,Female,-2.018,-1.892
s2639,2713,Public,0.14,-0.282,1,-0.958,p1281,Yes,Female,-1.128,2.699
s2639,2713,Public,0.14,-0.282,1,-0.958,p1282,Yes,Male,-1.788,13.295
s2639,2713,Public,0.14,-0.282,1,-0.958,p1283,Yes,Male,-1.088,-0.763
s2639,2713,Public,0.14,-0.282,1,-0.958,p1284,Yes,Female,-0.538,13.807
s2639,2713,Public,0.14,-0.282,1,-0.958,p1285,Yes,Male,-1.138,3.089
s2639,2713,Public,0.14,-0.282,1,-0.958,p1286,Yes,Male,-0.138,20.618
s2639,2713,Public,0.14,-0.282,1,-0.958,p1287,Yes,Male,-1.458,8.978
s2639,2713,Public,0.14,-0.282,1,-0.958,p1288,Yes,Female,-1.518,6.208
s2639,2713,Public,0.14,-0.282,1,-0.958,p1289,Yes,Female,-1.228,11.076
s2639,2713,Public,0.14,-0.282,1,-0.958,p1290,Yes,Female,-0.058,0.42
s2639,2713,Public,0.14,-0.282,1,-0.958,p1291,Yes,Male,-0.498,9.832
s2651,1524,Public,0.22,1.136,0,0.069,p1292,No,Male,-0.448,9.962
s2651,1524,Public,0.22,1.136,0,0.069,p1293,No,Male,-1.088,8.016
s2651,1524,Public,0.22,1.136,0,0.069,p1294,No,Female,0.542,12.146
s2651,1524,Public,0.22,1.136,0,0.069,p1295,No,Female,0.532,20.648
s2651,1524,Public,0.22,1.136,0,0.069,p1296,No,Female,-0.808,9.011
s2651,1524,Public,0.22,1.136,0,0.069,p1297,No,Female,-0.008,12.2
s2651,1524,Public,0.22,1.136,0,0.069,p1298,No,Male,-0.278,16.845
s2651,1524,Public,0.22,1.136,0,0.069,p1299,No,Female,0.592,15.189
s2651,1524,Public,0.22,1.136,0,0.069,p1300,No,Male,0.262,5.889
s2651,1524,Public,0.22,1.136,0,0.069,p1301,No,Male,0.612,7.195
s2651,1524,Public,0.22,1.136,0,0.069,p1302,No,Female,-0.188,4.706
s2651,1524,Public,0.22,1.136,0,0.069,p1303,No,Male,0.072,12.156
s2651,1524,Public,0.22,1.136,0,0.069,p1304,No,Female,0.152,11.076
s2651,1524,Public,0.22,1.136,0,0.069,p1305,No,Male,-0.118,3.992
s2651,1524,Public,0.22,1.136,0,0.069,p1306,No,Male,0.882,17.492
s2651,1524,Public,0.22,1.136,0,0.069,p1307,No,Male,1.422,22.492
s2651,1524,Public,0.22,1.136,0,0.069,p1308,No,Female,0.062,2.255
s2651,1524,Public,0.22,1.136,0,0.069,p1309,No,Male,0.252,6.873
s2651,1524,Public,0.22,1.136,0,0.069,p1310,No,Male,0.042,8.364
s2651,1524,Public,0.22,1.136,0,0.069,p1311,No,Female,0.032,22.245
s2651,1524,Public,0.22,1.136,0,0.069,p1312,No,Male,-0.908,16.992
s2651,1524,Public,0.22,1.136,0,0.069,p1313,No,Male,0.012,23.992
s2651,1524,Public,0.22,1.136,0,0.069,p1314,No,Female,-0.888,8.1
s2651,1524,Public,0.22,1.136,0,0.069,p1315,No,Male,-0.398,14.937
s2651,1524,Public,0.22,1.136,0,0.069,p1316,No,Male,0.142,10.816
s2651,1524,Public,0.22,1.136,0,0.069,p1317,No,Female,-0.528,-1.923
s2651,1524,Public,0.22,1.136,0,0.069,p1318,No,Female,0.162,13.972
s2651,1524,Public,0.22,1.136,0,0.069,p1319,No,Male,0.612,18.038
s2651,1524,Public,0.22,1.136,0,0.069,p1320,No,Male,0.952,21.981
s2651,1524,Public,0.22,1.136,0,0.069,p1321,No,Female,0.522,12.432
s2651,1524,Public,0.22,1.136,0,0.069,p1322,No,Male,0.802,13.055
s2651,1524,Public,0.22,1.136,0,0.069,p1323,No,Female,-0.338,-0.687
s2651,1524,Public,0.22,1.136,0,0.069,p1324,No,Female,-1.768,4.97
s2651,1524,Public,0.22,1.136,0,0.069,p1325,No,Female,-0.008,2.983
s2651,1524,Public,0.22,1.136,0,0.069,p1326,No,Male,0.552,8.997
s2651,1524,Public,0.22,1.136,0,0.069,p1327,No,Male,0.782,20.663
s2651,1524,Public,0.22,1.136,0,0.069,p1328,Yes,Female,0.542,5.678
s2651,1524,Public,0.22,1.136,0,0.069,p1329,Yes,Male,-0.368,-2.544
s2655,2475,Public,0.35,-0.378,1,-0.696,p1330,Yes,Male,-1.038,15.129
s2655,2475,Public,0.35,-0.378,1,-0.696,p1331,Yes,Female,0.032,7.248
s2655,2475,Public,0.35,-0.378,1,-0.696,p1332,Yes,Female,-1.498,7.582
s2655,2475,Public,0.35,-0.378,1,-0.696,p1333,Yes,Female,-1.178,10.892
s2655,2475,Public,0.35,-0.378,1,-0.696,p1334,Yes,Male,-0.078,19.962
s2655,2475,Public,0.35,-0.378,1,-0.696,p1335,Yes,Male,-0.858,22.18
s2655,2475,Public,0.35,-0.378,1,-0.696,p1336,Yes,Female,-1.198,6.248
s2655,2475,Public,0.35,-0.378,1,-0.696,p1337,No,Female,-0.968,5.108
s2655,2475,Public,0.35,-0.378,1,-0.696,p1338,Yes,Male,-0.368,4.976
s2655,2475,Public,0.35,-0.378,1,-0.696,p1339,Yes,Male,-0.078,13.933
s2655,2475,Public,0.35,-0.378,1,-0.696,p1340,No,Female,-0.668,17.89
s2655,2475,Public,0.35,-0.378,1,-0.696,p1341,Yes,Female,-0.878,5.999
s2655,2475,Public,0.35,-0.378,1,-0.696,p1342,No,Male,-1.008,8.547
s2655,2475,Public,0.35,-0.378,1,-0.696,p1343,Yes,Female,-1.308,12.407
s2655,2475,Public,0.35,-0.378,1,-0.696,p1344,Yes,Male,-0.548,14.811
s2655,2475,Public,0.35,-0.378,1,-0.696,p1345,Yes,Female,-1.308,15.9
s2655,2475,Public,0.35,-0.378,1,-0.696,p1346,Yes,Male,-0.858,12.09
s2655,2475,Public,0.35,-0.378,1,-0.696,p1347,Yes,Female,-0.338,3.715
s2655,2475,Public,0.35,-0.378,1,-0.696,p1348,No,Female,-0.168,21.934
s2655,2475,Public,0.35,-0.378,1,-0.696,p1349,Yes,Male,-0.568,16.625
s2655,2475,Public,0.35,-0.378,1,-0.696,p1350,Yes,Female,-0.418,12.526
s2655,2475,Public,0.35,-0.378,1,-0.696,p1351,Yes,Male,-0.848,4.066
s2655,2475,Public,0.35,-0.378,1,-0.696,p1352,Yes,Female,-1.518,14.117
s2655,2475,Public,0.35,-0.378,1,-0.696,p1353,Yes,Female,-2.188,3.28
s2655,2475,Public,0.35,-0.378,1,-0.696,p1354,Yes,Female,-0.948,20.533
s2655,2475,Public,0.35,-0.378,1,-0.696,p1355,Yes,Male,0.242,13.168
s2655,2475,Public,0.35,-0.378,1,-0.696,p1356,Yes,Female,-0.808,14.41
s2655,2475,Public,0.35,-0.378,1,-0.696,p1357,Yes,Female,-0.708,14.318
s2655,2475,Public,0.35,-0.378,1,-0.696,p1358,Yes,Female,-1.818,-1.725
s2655,2475,Public,0.35,-0.378,1,-0.696,p1359,Yes,Female,-1.828,-0.625
s2655,2475,Public,0.35,-0.378,1,-0.696,p1360,Yes,Female,0.132,14.746
s2655,2475,Public,0.35,-0.378,1,-0.696,p1361,Yes,Female,-0.668,16.068
s2655,2475,Public,0.35,-0.378,1,-0.696,p1362,No,Female,-0.358,19.514
s2655,2475,Public,0.35,-0.378,1,-0.696,p1363,No,Female,-1.608,1.27
s2655,2475,Public,0.35,-0.378,1,-0.696,p1364,No,Male,0.442,22.559
s2655,2475,Public,0.35,-0.378,1,-0.696,p1365,Yes,Female,0.902,17.231
s2655,2475,Public,0.35,-0.378,1,-0.696,p1366,Yes,Male,-0.418,11.087
s2655,2475,Public,0.35,-0.378,1,-0.696,p1367,Yes,Male,-1.448,18.557
s2655,2475,Public,0.35,-0.378,1,-0.696,p1368,Yes,Male,-0.808,14.52
s2655,2475,Public,0.35,-0.378,1,-0.696,p1369,Yes,Female,-0.878,15.01
s2655,2475,Public,0.35,-0.378,1,-0.696,p1370,Yes,Male,-0.318,12.504
s2655,2475,Public,0.35,-0.378,1,-0.696,p1371,Yes,Female,-0.778,4.541
s2655,2475,Public,0.35,-0.378,1,-0.696,p1372,No,Male,-1.208,7.949
s2655,2475,Public,0.35,-0.378,1,-0.696,p1373,Yes,Male,-0.748,16.614
s2655,2475,Public,0.35,-0.378,1,-0.696,p1374,Yes,Female,-0.678,7.448
s2655,2475,Public,0.35,-0.378,1,-0.696,p1375,Yes,Female,-0.558,8.571
s2655,2475,Public,0.35,-0.378,1,-0.696,p1376,Yes,Male,-1.288,4.961
s2655,2475,Public,0.35,-0.378,1,-0.696,p1377,Yes,Male,-0.208,15.57
s2655,2475,Public,0.35,-0.378,1,-0.696,p1378,Yes,Female,-0.548,17.205
s2655,2475,Public,0.35,-0.378,1,-0.696,p1379,Yes,Female,0.482,20.854
s2655,2475,Public,0.35,-0.378,1,-0.696,p1380,No,Female,0.162,14.665
s2655,2475,Public,0.35,-0.378,1,-0.696,p1381,No,Male,-0.368,23.261
s2658,780,Catholic,0.79,-0.961,0,0.444,p1382,No,Female,-0.028,7.02
s2658,780,Catholic,0.79,-0.961,0,0.444,p1383,No,Male,1.222,11.371
s2658,780,Catholic,0.79,-0.961,0,0.444,p1384,No,Female,0.702,9.459
s2658,780,Catholic,0.79,-0.961,0,0.444,p1385,No,Female,1.422,12.779
s2658,780,Catholic,0.79,-0.961,0,0.444,p1386,No,Female,-0.398,5.368
s2658,780,Catholic,0.79,-0.961,0,0.444,p1387,No,Female,0.252,19.28
s2658,780,Catholic,0.79,-0.961,0,0.444,p1388,No,Female,0.952,12.86
s2658,780,Catholic,0.79,-0.961,0,0.444,p1389,No,Male,0.942,23.447
s2658,780,Catholic,0.79,-0.961,0,0.444,p1390,No,Male,-0.528,7.98
s2658,780,Catholic,0.79,-0.961,0,0.444,p1391,No,Female,0.462,14.366
s2658,780,Catholic,0.79,-0.961,0,0.444,p1392,No,Male,-0.238,12.164
s2658,780,Catholic,0.79,-0.961,0,0.444,p1393,No,Female,1.022,16.154
s2658,780,Catholic,0.79,-0.961,0,0.444,p1394,No,Female,0.672,13.662
s2658,780,Catholic,0.79,-0.961,0,0.444,p1395,No,Male,-0.648,22.388
s2658,780,Catholic,0.79,-0.961,0,0.444,p1396,No,Female,-0.408,18.324
s2658,780,Catholic,0.79,-0.961,0,0.444,p1397,No,Male,1.512,10.639
s2658,780,Catholic,0.79,-0.961,0,0.444,p1398,Yes,Female,-0.258,4.616
s2658,780,Catholic,0.79,-0.961,0,0.444,p1399,No,Female,-0.308,13.242
s2658,780,Catholic,0.79,-0.961,0,0.444,p1400,No,Male,0.152,15.631
s2658,780,Catholic,0.79,-0.961,0,0.444,p1401,No,Male,0.922,13.355
s2658,780,Catholic,0.79,-0.961,0,0.444,p1402,Yes,Female,-0.068,18.233
s2658,780,Catholic,0.79,-0.961,0,0.444,p1403,No,Female,0.482,22.924
s2658,780,Catholic,0.79,-0.961,0,0.444,p1404,Yes,Female,1.102,13.33
s2658,780,Catholic,0.79,-0.961,0,0.444,p1405,Yes,Male,1.512,16.226
s2658,780,Catholic,0.79,-0.961,0,0.444,p1406,No,Male,0.662,9.418
s2658,780,Catholic,0.79,-0.961,0,0.444,p1407,Yes,Female,0.382,3.291
s2658,780,Catholic,0.79,-0.961,0,0.444,p1408,No,Male,0.782,12.612
s2658,780,Catholic,0.79,-0.961,0,0.444,p1409,No,Male,0.222,16.533
s2658,780,Catholic,0.79,-0.961,0,0.444,p1410,No,Female,0.652,16.172
s2658,780,Catholic,0.79,-0.961,0,0.444,p1411,No,Female,0.302,16.757
s2658,780,Catholic,0.79,-0.961,0,0.444,p1412,No,Male,-0.328,18.079
s2658,780,Catholic,0.79,-0.961,0,0.444,p1413,Yes,Female,0.302,13.816
s2658,780,Catholic,0.79,-0.961,0,0.444,p1414,Yes,Female,-1.178,-0.929
s2658,780,Catholic,0.79,-0.961,0,0.444,p1415,No,Female,-0.568,-0.279
s2658,780,Catholic,0.79,-0.961,0,0.444,p1416,No,Female,0.712,18.037
s2658,780,Catholic,0.79,-0.961,0,0.444,p1417,No,Female,0.782,18.19
s2658,780,Catholic,0.79,-0.961,0,0.444,p1418,No,Male,0.882,13.081
s2658,780,Catholic,0.79,-0.961,0,0.444,p1419,No,Male,1.342,11.027
s2658,780,Catholic,0.79,-0.961,0,0.444,p1420,Yes,Male,0.692,5.77
s2658,780,Catholic,0.79,-0.961,0,0.444,p1421,Yes,Male,0.142,10.72
s2658,780,Catholic,0.79,-0.961,0,0.444,p1422,No,Female,0.322,13.466
s2658,780,Catholic,0.79,-0.961,0,0.444,p1423,No,Female,0.842,15.498
s2658,780,Catholic,0.79,-0.961,0,0.444,p1424,No,Female,0.482,19.082
s2658,780,Catholic,0.79,-0.961,0,0.444,p1425,No,Female,0.512,16.587
s2658,780,Catholic,0.79,-0.961,0,0.444,p1426,No,Male,1.342,21.081
s2755,270,Catholic,0.96,-0.354,0,0.562,p1427,Yes,Male,-0.188,18.264
s2755,270,Catholic,0.96,-0.354,0,0.562,p1428,Yes,Male,0.872,9.891
s2755,270,Catholic,0.96,-0.354,0,0.562,p1429,No,Male,0.442,13.237
s2755,270,Catholic,0.96,-0.354,0,0.562,p1430,No,Male,0.192,23.665
s2755,270,Catholic,0.96,-0.354,0,0.562,p1431,Yes,Male,1.182,7.236
s2755,270,Catholic,0.96,-0.354,0,0.562,p1432,Yes,Male,-0.248,12.625
s2755,270,Catholic,0.96,-0.354,0,0.562,p1433,No,Male,1.072,22.643
s2755,270,Catholic,0.96,-0.354,0,0.562,p1434,No,Male,0.602,17.796
s2755,270,Catholic,0.96,-0.354,0,0.562,p1435,No,Male,0.662,15.684
s2755,270,Catholic,0.96,-0.354,0,0.562,p1436,Yes,Male,0.112,14.642
s2755,270,Catholic,0.96,-0.354,0,0.562,p1437,Yes,Male,1.512,23.785
s2755,270,Catholic,0.96,-0.354,0,0.562,p1438,Yes,Male,0.882,10.989
s2755,270,Catholic,0.96,-0.354,0,0.562,p1439,No,Male,-0.218,7.124
s2755,270,Catholic,0.96,-0.354,0,0.562,p1440,No,Male,0.582,20.627
s2755,270,Catholic,0.96,-0.354,0,0.562,p1441,Yes,Male,-0.088,9.433
s2755,270,Catholic,0.96,-0.354,0,0.562,p1442,No,Male,-0.008,12.083
s2755,270,Catholic,0.96,-0.354,0,0.562,p1443,No,Male,0.622,11.374
s2755,270,Catholic,0.96,-0.354,0,0.562,p1444,No,Male,-0.218,23.108
s2755,270,Catholic,0.96,-0.354,0,0.562,p1445,Yes,Male,-0.468,22.295
s2755,270,Catholic,0.96,-0.354,0,0.562,p1446,No,Male,0.602,9.947
s2755,270,Catholic,0.96,-0.354,0,0.562,p1447,No,Male,0.052,20.438
s2755,270,Catholic,0.96,-0.354,0,0.562,p1448,Yes,Male,-0.168,14.17
s2755,270,Catholic,0.96,-0.354,0,0.562,p1449,No,Male,1.142,18.734
s2755,270,Catholic,0.96,-0.354,0,0.562,p1450,No,Male,0.932,17.499
s2755,270,Catholic,0.96,-0.354,0,0.562,p1451,Yes,Male,0.312,20.124
s2755,270,Catholic,0.96,-0.354,0,0.562,p1452,No,Male,1.022,20.3
s2755,270,Catholic,0.96,-0.354,0,0.562,p1453,No,Male,0.442,20.929
s2755,270,Catholic,0.96,-0.354,0,0.562,p1454,Yes,Male,0.592,5.869
s2755,270,Catholic,0.96,-0.354,0,0.562,p1455,No,Male,-0.028,22.428
s2755,270,Catholic,0.96,-0.354,0,0.562,p1456,No,Male,1.512,21.614
s2755,270,Catholic,0.96,-0.354,0,0.562,p1457,No,Male,0.482,20.021
s2755,270,Catholic,0.96,-0.354,0,0.562,p1458,No,Male,1.072,17.117
s2755,270,Catholic,0.96,-0.354,0,0.562,p1459,No,Male,0.772,17.988
s2755,270,Catholic,0.96,-0.354,0,0.562,p1460,Yes,Male,-1.058,3.111
s2755,270,Catholic,0.96,-0.354,0,0.562,p1461,No,Male,1.152,19.737
s2755,270,Catholic,0.96,-0.354,0,0.562,p1462,Yes,Male,0.302,20.136
s2755,270,Catholic,0.96,-0.354,0,0.562,p1463,No,Male,1.072,21.14
s2755,270,Catholic,0.96,-0.354,0,0.562,p1464,Yes,Male,1.512,8.448
s2755,270,Catholic,0.96,-0.354,0,0.562,p1465,No,Male,1.262,15.941
s2755,270,Catholic,0.96,-0.354,0,0.562,p1466,No,Male,1.082,22.694
s2755,270,Catholic,0.96,-0.354,0,0.562,p1467,No,Male,1.312,14.546
s2755,270,Catholic,0.96,-0.354,0,0.562,p1468,No,Male,0.302,22.167
s2755,270,Catholic,0.96,-0.354,0,0.562,p1469,Yes,Male,1.372,21.738
s2755,270,Catholic,0.96,-0.354,0,0.562,p1470,No,Male,-0.828,24.479
s2755,270,Catholic,0.96,-0.354,0,0.562,p1471,No,Male,1.302,8.879
s2755,270,Catholic,0.96,-0.354,0,0.562,p1472,No,Male,0.622,24.993
s2755,270,Catholic,0.96,-0.354,0,0.562,p1473,Yes,Male,0.692,2.708
s2768,1680,Public,0.31,0.086,0,-0.048,p1474,No,Male,0.422,1.467
s2768,1680,Public,0.31,0.086,0,-0.048,p1475,No,Female,-1.958,5.666
s2768,1680,Public,0.31,0.086,0,-0.048,p1476,No,Female,0.362,6.49
s2768,1680,Public,0.31,0.086,0,-0.048,p1477,No,Female,0.282,14.487
s2768,1680,Public,0.31,0.086,0,-0.048,p1478,No,Male,-0.068,19.67
s2768,1680,Public,0.31,0.086,0,-0.048,p1479,No,Female,0.332,10.159
s2768,1680,Public,0.31,0.086,0,-0.048,p1480,No,Female,0.782,17.824
s2768,1680,Public,0.31,0.086,0,-0.048,p1481,No,Female,-1.168,5.853
s2768,1680,Public,0.31,0.086,0,-0.048,p1482,No,Male,-0.378,2.482
s2768,1680,Public,0.31,0.086,0,-0.048,p1483,No,Male,-0.008,20.586
s2768,1680,Public,0.31,0.086,0,-0.048,p1484,Yes,Female,-0.808,3.358
s2768,1680,Public,0.31,0.086,0,-0.048,p1485,No,Male,1.202,17.956
s2768,1680,Public,0.31,0.086,0,-0.048,p1486,No,Female,-0.458,6.012
s2768,1680,Public,0.31,0.086,0,-0.048,p1487,No,Male,-1.378,4.097
s2768,1680,Public,0.31,0.086,0,-0.048,p1488,No,Female,1.362,11.419
s2768,1680,Public,0.31,0.086,0,-0.048,p1489,No,Male,0.082,19.581
s2768,1680,Public,0.31,0.086,0,-0.048,p1490,Yes,Female,-0.478,10.447
s2768,1680,Public,0.31,0.086,0,-0.048,p1491,No,Female,0.082,3.835
s2768,1680,Public,0.31,0.086,0,-0.048,p1492,No,Male,0.112,8.735
s2768,1680,Public,0.31,0.086,0,-0.048,p1493,No,Male,-0.738,24.812
s2768,1680,Public,0.31,0.086,0,-0.048,p1494,No,Male,0.502,2.542
s2768,1680,Public,0.31,0.086,0,-0.048,p1495,No,Male,1.512,22.038
s2768,1680,Public,0.31,0.086,0,-0.048,p1496,No,Male,0.092,12.812
s2768,1680,Public,0.31,0.086,0,-0.048,p1497,No,Male,-1.758,2.531
s2768,1680,Public,0.31,0.086,0,-0.048,p1498,No,Female,0.732,17.314
